byte	HW_CTR_AVG_ENC	HW_CTR_AVG_DEC	HW_ECB_AVG_ENC	HW_ECB_AVG_DEC	HW_CBC_AVG_ENC	HW_CBC_AVG_DEC	SW_CTR_AVG_ENC	SW_CTR_AVG_DEC	SW_ECB_AVG_ENC	SW_ECB_AVG_DEC	SW_CBC_AVG_ENC	SW_CBC_AVG_DEC
1253	0.635375	0.637	0.60525	0.6084375	0.63875	0.64025	6.0285	6.0289375	5.9230625	5.999375	6.0209375	6.2461875
1254	0.6350625	0.6374375	0.60525	0.6084375	0.6396875	0.641125	6.0289375	6.0296875	5.9230625	5.999375	6.0221875	6.2476875
1255	0.635625	0.6374375	0.60525	0.6084375	0.640625	0.6419375	6.0299375	6.0305625	5.9230625	5.999375	6.0226875	6.24925
1256	0.6343125	0.636125	0.60525	0.6084375	0.6381875	0.6399375	6.0278125	6.028375	5.9230625	5.999375	6.0204375	6.2465625
1257	0.635375	0.637125	0.60525	0.6084375	0.6389375	0.640875	6.0289375	6.029875	5.9230625	5.999375	6.0218125	6.2481875
1258	0.635625	0.6376875	0.60525	0.6084375	0.6406875	0.641875	6.02975	6.031	5.9230625	5.999375	6.022625	6.2495
1259	0.6361875	0.6381875	0.60525	0.6084375	0.6414375	0.64375	6.0305625	6.0313125	5.9230625	5.999375	6.023625	6.2485625
1260	0.6353125	0.6370625	0.60525	0.6084375	0.638125	0.6389375	6.0284375	6.0293125	5.9230625	5.999375	6.020875	6.244125
1261	0.6358125	0.6379375	0.60525	0.6084375	0.639875	0.6403125	6.0301875	6.03075	5.9230625	5.999375	6.021875	6.2455
1262	0.6365625	0.638	0.60525	0.6084375	0.6411875	0.642	6.031	6.0315625	5.9230625	5.999375	6.023125	6.2484375
1263	0.637625	0.6385	0.60525	0.6084375	0.6405	0.641375	6.031375	6.0325625	5.9230625	5.999375	6.0233125	6.249
1264	0.631	0.6325625	0.60525	0.6084375	0.6319375	0.6355625	6.028125	6.02875	5.9230625	5.999375	6.01825	6.2453125
1265	0.63775	0.63825	0.6154375	0.6181875	0.6419375	0.6510625	6.1020625	6.103625	5.9973125	6.074125	6.0955	6.32325
1266	0.638375	0.6389375	0.6154375	0.6181875	0.643125	0.651625	6.1034375	6.10375	5.9973125	6.074125	6.0963125	6.3246875
1267	0.63875	0.64025	0.6154375	0.6181875	0.64325	0.6529375	6.1035	6.1054375	5.9973125	6.074125	6.096875	6.325375
1268	0.637	0.637875	0.6154375	0.6181875	0.641625	0.65075	6.1024375	6.1025625	5.9973125	6.074125	6.095125	6.3228125
1269	0.6388125	0.6390625	0.6154375	0.6181875	0.64275	0.65175	6.10325	6.104625	5.9973125	6.074125	6.0966875	6.3240625
1270	0.6393125	0.6415	0.6154375	0.6181875	0.643625	0.6538125	6.10475	6.1048125	5.9973125	6.074125	6.097375	6.3256875
1271	0.6398125	0.641375	0.6154375	0.6181875	0.6446875	0.6544375	6.105375	6.1055625	5.9973125	6.074125	6.098	6.325875
1272	0.6378125	0.63925	0.6154375	0.6181875	0.6415	0.651125	6.103125	6.1035	5.9973125	6.074125	6.096	6.32375
1273	0.6395625	0.640625	0.6154375	0.6181875	0.643625	0.653	6.1040625	6.105625	5.9973125	6.074125	6.09725	6.325125
1274	0.639875	0.6410625	0.6154375	0.6181875	0.64475	0.6545	6.10475	6.10675	5.9973125	6.074125	6.099125	6.3265
1275	0.6405625	0.642375	0.6154375	0.6181875	0.6454375	0.656125	6.10625	6.1065	5.9973125	6.074125	6.0984375	6.3271875
1276	0.6393125	0.6409375	0.6154375	0.6181875	0.6423125	0.650375	6.104125	6.1043125	5.9973125	6.074125	6.096375	6.3221875
1277	0.64	0.6415625	0.6154375	0.6181875	0.64375	0.65175	6.1059375	6.1058125	5.9973125	6.074125	6.0980625	6.324
1278	0.6408125	0.642375	0.6154375	0.6181875	0.6445625	0.6535	6.1066875	6.1065625	5.9973125	6.074125	6.0985625	6.3256875
1279	0.6414375	0.642625	0.6154375	0.6181875	0.645625	0.65475	6.1065	6.108375	5.9973125	6.074125	6.1	6.3266875
1280	0.6403125	0.64175	0.6154375	0.6181875	0.6404375	0.646625	6.1033125	6.1039375	5.9973125	6.074125	6.093625	6.32375
1281	0.6481875	0.649875	0.619625	0.623	0.6528125	0.653625	6.177875	6.17875	6.0723125	6.148375	6.1709375	6.400375
1282	0.6495625	0.651375	0.619625	0.623	0.652875	0.655	6.178375	6.1791875	6.0723125	6.148375	6.172625	6.4025
1283	0.6495625	0.652	0.619625	0.623	0.6540625	0.6553125	6.1794375	6.1803125	6.0723125	6.148375	6.1731875	6.40275
1284	0.6481875	0.64975	0.619625	0.623	0.652	0.6538125	6.1775625	6.1784375	6.0723125	6.148375	6.171375	6.4006875
1285	0.6503125	0.65175	0.619625	0.623	0.6535	0.6553125	6.179125	6.1799375	6.0723125	6.148375	6.1720625	6.401875
1286	0.6499375	0.6519375	0.619625	0.623	0.6546875	0.6558125	6.1798125	6.18075	6.0723125	6.148375	6.1735	6.403
1287	0.650125	0.6520625	0.619625	0.623	0.65525	0.656625	6.1805	6.1815	6.0723125	6.148375	6.1740625	6.40375
1288	0.6490625	0.6506875	0.619625	0.623	0.652375	0.654625	6.1784375	6.1789375	6.0723125	6.148375	6.171875	6.4010625
1289	0.65	0.651625	0.619625	0.623	0.653375	0.65525	6.1799375	6.1808125	6.0723125	6.148375	6.1733125	6.40225
1290	0.6498125	0.6515625	0.619625	0.623	0.65525	0.6570625	6.1800625	6.180875	6.0723125	6.148375	6.1739375	6.404125
1291	0.6510625	0.6524375	0.619625	0.623	0.65525	0.658125	6.1815	6.1823125	6.0723125	6.148375	6.1745625	6.4046875
1292	0.6494375	0.6518125	0.619625	0.623	0.652375	0.6534375	6.1793125	6.1801875	6.0723125	6.148375	6.17225	6.400875
1293	0.65	0.651875	0.619625	0.623	0.65425	0.654875	6.1808125	6.1816875	6.0723125	6.148375	6.1733125	6.4018125
1294	0.6515	0.652625	0.619625	0.623	0.6551875	0.6556875	6.1815	6.1824375	6.0723125	6.148375	6.1745	6.403
1295	0.6518125	0.6533125	0.619625	0.623	0.655625	0.6565	6.182375	6.183125	6.0723125	6.148375	6.175	6.4038125
1296	0.645125	0.647	0.619625	0.623	0.64675	0.65	6.179	6.17975	6.0723125	6.148375	6.1695625	6.4013125
1297	0.6516875	0.6533125	0.6291875	0.632375	0.6556875	0.6655625	6.253625	6.2545625	6.1461875	6.2240625	6.248875	6.4771875
1298	0.652625	0.6544375	0.6291875	0.632375	0.65675	0.665875	6.2545	6.255375	6.1461875	6.2240625	6.2508125	6.4781875
1299	0.6531875	0.65525	0.6291875	0.632375	0.658375	0.666875	6.2551875	6.256125	6.1461875	6.2240625	6.251	6.478625
1300	0.65075	0.65275	0.6291875	0.632375	0.65525	0.6655	6.2529375	6.2539375	6.1461875	6.2240625	6.249125	6.4763125
1301	0.653	0.653625	0.6291875	0.632375	0.6571875	0.666	6.2544375	6.255375	6.1461875	6.2240625	6.2504375	6.477625
1302	0.653625	0.6559375	0.6291875	0.632375	0.658375	0.66775	6.2555625	6.2565	6.1461875	6.2240625	6.2510625	6.479125
1303	0.655	0.655875	0.6291875	0.632375	0.6590625	0.669	6.2559375	6.2569375	6.1461875	6.2240625	6.24875	6.47975
1304	0.6520625	0.653875	0.6291875	0.632375	0.6560625	0.6653125	6.253875	6.2544375	6.1461875	6.2240625	6.2465625	6.477625
1305	0.65425	0.6551875	0.6291875	0.632375	0.6580625	0.666875	6.2558125	6.2563125	6.1461875	6.2240625	6.2474375	6.4799375
1306	0.6549375	0.6558125	0.6291875	0.632375	0.6590625	0.6691875	6.2565	6.257	6.1461875	6.2240625	6.2485	6.4831875
1307	0.654625	0.6566875	0.6291875	0.632375	0.659375	0.67	6.2568125	6.2584375	6.1461875	6.2240625	6.24925	6.4839375
1308	0.6538125	0.6546875	0.6291875	0.632375	0.6560625	0.6645	6.2550625	6.2559375	6.1461875	6.2240625	6.24675	6.4786875
1309	0.6544375	0.656375	0.6291875	0.632375	0.658375	0.6659375	6.256625	6.257125	6.1461875	6.2240625	6.2510625	6.4774375
1310	0.655625	0.6571875	0.6291875	0.632375	0.6590625	0.6686875	6.257625	6.257875	6.1461875	6.2240625	6.24875	6.4790625
1311	0.656	0.657625	0.6291875	0.632375	0.6599375	0.669	6.2580625	6.258625	6.1461875	6.2240625	6.2493125	6.482875
1312	0.6543125	0.6558125	0.6291875	0.632375	0.656625	0.659125	6.2544375	6.2555	6.1461875	6.2240625	6.24425	6.480875
1313	0.662875	0.663875	0.634125	0.6366875	0.667	0.6675	6.329	6.3298125	6.2206875	6.2985625	6.32175	6.55625
1314	0.66425	0.6656875	0.634125	0.6366875	0.667625	0.6695	6.32975	6.3305625	6.2206875	6.2985625	6.32325	6.557625
1315	0.6645	0.666	0.634125	0.6366875	0.66825	0.67025	6.3304375	6.3316875	6.2206875	6.2985625	6.3245625	6.55825
1316	0.66275	0.6636875	0.634125	0.6366875	0.6660625	0.6685	6.328875	6.3294375	6.2206875	6.2985625	6.3225625	6.5550625
1317	0.664	0.6650625	0.634125	0.6366875	0.6680625	0.6694375	6.3300625	6.3309375	6.2206875	6.2985625	6.3231875	6.5566875
1318	0.6641875	0.666	0.634125	0.6366875	0.668875	0.6703125	6.3308125	6.3320625	6.2206875	6.2985625	6.323875	6.55875
1319	0.665125	0.66625	0.634125	0.6366875	0.66925	0.6709375	6.3315	6.3325	6.2206875	6.2985625	6.3253125	6.558875
1320	0.66425	0.6656875	0.634125	0.6366875	0.6679375	0.6681875	6.3294375	6.330625	6.2206875	6.2985625	6.32325	6.5563125
1321	0.6639375	0.666	0.634125	0.6366875	0.6681875	0.67025	6.3309375	6.331875	6.2206875	6.2985625	6.323625	6.558
1322	0.664625	0.667125	0.634125	0.6366875	0.6693125	0.6710625	6.33175	6.3329375	6.2206875	6.2985625	6.325375	6.559125
1323	0.6660625	0.6674375	0.634125	0.6366875	0.66975	0.6723125	6.3326875	6.3333125	6.2206875	6.2985625	6.326375	6.56025
1324	0.664125	0.6661875	0.634125	0.6366875	0.6669375	0.66825	6.3306875	6.3311875	6.2206875	6.2985625	6.3229375	6.5563125
1325	0.66475	0.6664375	0.634125	0.6366875	0.6685	0.66925	6.332125	6.3326875	6.2206875	6.2985625	6.3243125	6.5571875
1326	0.66625	0.6670625	0.634125	0.6366875	0.669875	0.6699375	6.332625	6.3335	6.2206875	6.2985625	6.325	6.5585
1327	0.6666875	0.6684375	0.634125	0.6366875	0.6700625	0.671	6.3333125	6.33425	6.2206875	6.2985625	6.3258125	6.5594375
1328	0.6598125	0.6614375	0.634125	0.6366875	0.66075	0.6645625	6.33025	6.330875	6.2206875	6.2985625	6.320375	6.55725
1329	0.6664375	0.6679375	0.6444375	0.6463125	0.67025	0.6794375	6.4054375	6.405	6.2943125	6.3749375	6.398125	6.6339375
1330	0.6675625	0.6690625	0.6444375	0.6463125	0.671875	0.6813125	6.4051875	6.40675	6.2943125	6.3749375	6.398625	6.63525
1331	0.6685625	0.6693125	0.6444375	0.6463125	0.6719375	0.6825	6.406625	6.40725	6.2943125	6.3749375	6.3996875	6.6356875
1332	0.666125	0.667125	0.6444375	0.6463125	0.67075	0.6795	6.404375	6.405375	6.2943125	6.3749375	6.3975625	6.6335625
1333	0.6676875	0.6681875	0.6444375	0.6463125	0.6721875	0.681125	6.405875	6.407	6.2943125	6.3749375	6.399125	6.63475
1334	0.6685625	0.6695625	0.6444375	0.6463125	0.6730625	0.682	6.407	6.4071875	6.2943125	6.3749375	6.3995625	6.6365
1335	0.668875	0.671125	0.6444375	0.6463125	0.67375	0.6830625	6.407125	6.408875	6.2943125	6.3749375	6.4013125	6.6366875
1336	0.6664375	0.6683125	0.6444375	0.6463125	0.6716875	0.679875	6.4055625	6.405875	6.2943125	6.3749375	6.3978125	6.6345625
1337	0.66875	0.6690625	0.6444375	0.6463125	0.6725625	0.681375	6.406375	6.408375	6.2943125	6.3749375	6.3998125	6.635
1338	0.6685625	0.6708125	0.6444375	0.6463125	0.6738125	0.6830625	6.407875	6.40775	6.2943125	6.3749375	6.4001875	6.63725
1339	0.6693125	0.6711875	0.6444375	0.6463125	0.67325	0.68525	6.407625	6.4095	6.2943125	6.3749375	6.4015	6.6375
1340	0.667625	0.6699375	0.6444375	0.6463125	0.670875	0.679	6.4061875	6.4066875	6.2943125	6.3749375	6.3983125	6.633875
1341	0.6686875	0.67025	0.6444375	0.6463125	0.6724375	0.68075	6.407625	6.408875	6.2943125	6.3749375	6.39975	6.6346875
1342	0.669375	0.6710625	0.6444375	0.6463125	0.67325	0.68275	6.408375	6.40925	6.2943125	6.3749375	6.400375	6.6361875
1343	0.670625	0.672375	0.6444375	0.6463125	0.674	0.683875	6.4095	6.41	6.2943125	6.3749375	6.4021875	6.6368125
1344	0.668875	0.67075	0.6444375	0.6463125	0.6704375	0.6736875	6.405125	6.4073125	6.2943125	6.3749375	6.3956875	6.6341875
1345	0.6775625	0.6789375	0.64925	0.65225	0.681125	0.6826875	6.4786875	6.482875	6.3695625	6.448125	6.4735625	6.711125
1346	0.678	0.6808125	0.64925	0.65225	0.6818125	0.6843125	6.4828125	6.480375	6.3695625	6.448125	6.474125	6.7134375
1347	0.678375	0.680125	0.64925	0.65225	0.6831875	0.684625	6.4801875	6.4841875	6.3695625	6.448125	6.4743125	6.71425
1348	0.6765625	0.6789375	0.64925	0.65225	0.68125	0.682625	6.478375	6.4825625	6.3695625	6.448125	6.472875	6.710375
1349	0.6788125	0.6803125	0.64925	0.65225	0.68225	0.6845	6.4831875	6.4806875	6.3695625	6.448125	6.4739375	6.711375
1350	0.6786875	0.680625	0.64925	0.65225	0.6835625	0.6850625	6.4805625	6.48475	6.3695625	6.448125	6.4749375	6.7150625
1351	0.67875	0.6809375	0.64925	0.65225	0.684125	0.6855625	6.4846875	6.4821875	6.3695625	6.448125	6.474	6.714125
1352	0.6778125	0.680375	0.64925	0.65225	0.68225	0.6831875	6.4825625	6.480125	6.3695625	6.448125	6.4735	6.71125
1353	0.6785625	0.6804375	0.64925	0.65225	0.683375	0.68425	6.4806875	6.484875	6.3695625	6.448125	6.4745	6.714125
1354	0.6791875	0.6808125	0.64925	0.65225	0.684375	0.6855	6.484875	6.4823125	6.3695625	6.448125	6.4756875	6.7138125
1355	0.68	0.6815	0.64925	0.65225	0.6849375	0.6865	6.4855625	6.4830625	6.3695625	6.448125	6.47625	6.7160625
1356	0.6779375	0.68075	0.64925	0.65225	0.6820625	0.6818125	6.480125	6.4843125	6.3695625	6.448125	6.4738125	6.710375
1357	0.6794375	0.6805625	0.64925	0.65225	0.6836875	0.6845	6.481625	6.4858125	6.3695625	6.448125	6.4746875	6.7114375
1358	0.6801875	0.681625	0.64925	0.65225	0.684	0.684875	6.4855625	6.48325	6.3695625	6.448125	6.476	6.712625
1359	0.6811875	0.6825	0.64925	0.65225	0.684875	0.68575	6.486375	6.484	6.3695625	6.448125	6.476875	6.7153125
1360	0.673875	0.677	0.64925	0.65225	0.6760625	0.6789375	6.483	6.4804375	6.3695625	6.448125	6.471	6.711125
1361	0.6806875	0.6816875	0.65875	0.661	0.684875	0.6939375	6.5555	6.5566875	6.4445	6.5226875	6.5483125	6.7885
1362	0.6811875	0.6834375	0.65875	0.661	0.6858125	0.6951875	6.5563125	6.5578125	6.4445	6.5226875	6.549375	6.7904375
1363	0.682	0.6843125	0.65875	0.661	0.687125	0.6960625	6.557375	6.558	6.4445	6.5226875	6.54975	6.79075
1364	0.680375	0.681875	0.65875	0.661	0.6849375	0.6945	6.555875	6.55575	6.4445	6.5226875	6.5485625	6.7879375
1365	0.6814375	0.6838125	0.65875	0.661	0.6865	0.695625	6.5566875	6.5575	6.4445	6.5226875	6.5485	6.7905625
1366	0.6831875	0.68475	0.65875	0.661	0.6871875	0.6969375	6.5570625	6.558625	6.4445	6.5226875	6.550625	6.79125
1367	0.6826875	0.684875	0.65875	0.661	0.6885625	0.6980625	6.557875	6.5596875	6.4445	6.5226875	6.550125	6.79275
1368	0.6815625	0.68275	0.65875	0.661	0.685125	0.69475	6.556	6.55725	6.4445	6.5226875	6.54925	6.7894375
1369	0.682875	0.683625	0.65875	0.661	0.687	0.6964375	6.5581875	6.5584375	6.4445	6.5226875	6.5504375	6.7901875
1370	0.6833125	0.685	0.65875	0.661	0.6885625	0.6980625	6.559	6.559125	6.4445	6.5226875	6.550625	6.7925625
1371	0.68475	0.6854375	0.65875	0.661	0.688125	0.6991875	6.5600625	6.559625	6.4445	6.5226875	6.551375	6.7935
1372	0.6828125	0.68375	0.65875	0.661	0.685625	0.6943125	6.557625	6.5575	6.4445	6.5226875	6.54975	6.7876875
1373	0.6836875	0.685125	0.65875	0.661	0.68675	0.6955	6.559125	6.5589375	6.4445	6.5226875	6.5505	6.7891875
1374	0.6843125	0.68575	0.65875	0.661	0.688375	0.6973125	6.5595	6.5600625	6.4445	6.5226875	6.551625	6.7913125
1375	0.6853125	0.687125	0.65875	0.661	0.6889375	0.699	6.56025	6.5608125	6.4445	6.5226875	6.5520625	6.791375
1376	0.684	0.685125	0.65875	0.661	0.6859375	0.6876875	6.556875	6.5574375	6.4445	6.5226875	6.5468125	6.7895
1377	0.692	0.693	0.663125	0.6666875	0.695875	0.6969375	6.6315	6.632	6.51875	6.5973125	6.62375	6.8668125
1378	0.6934375	0.6953125	0.663125	0.6666875	0.6965625	0.6984375	6.6318125	6.63275	6.51875	6.5973125	6.6249375	6.8676875
1379	0.6931875	0.695125	0.663125	0.6666875	0.6975	0.698625	6.633	6.6335625	6.51875	6.5973125	6.62525	6.8686875
1380	0.691625	0.6931875	0.663125	0.6666875	0.695625	0.69675	6.6310625	6.631625	6.51875	6.5973125	6.623375	6.8664375
1381	0.692375	0.69475	0.663125	0.6666875	0.6963125	0.6981875	6.6323125	6.6334375	6.51875	6.5973125	6.623875	6.868
1382	0.6930625	0.695	0.663125	0.6666875	0.6976875	0.6994375	6.633	6.633875	6.51875	6.5973125	6.6255625	6.8691875
1383	0.69325	0.69475	0.663125	0.6666875	0.6984375	0.7	6.634125	6.6345625	6.51875	6.5973125	6.626375	6.8696875
1384	0.692625	0.6946875	0.663125	0.6666875	0.69575	0.6984375	6.631625	6.6324375	6.51875	6.5973125	6.6241875	6.86725
1385	0.6934375	0.695125	0.663125	0.6666875	0.6975625	0.6991875	6.6334375	6.6339375	6.51875	6.5973125	6.625125	6.8680625
1386	0.69325	0.6955	0.663125	0.6666875	0.69875	0.7004375	6.63425	6.63475	6.51875	6.5973125	6.6260625	6.870125
1387	0.69475	0.696125	0.663125	0.6666875	0.699125	0.7015625	6.635	6.6359375	6.51875	6.5973125	6.6271875	6.8704375
1388	0.6928125	0.6954375	0.663125	0.6666875	0.696125	0.6964375	6.6324375	6.6333125	6.51875	6.5973125	6.62475	6.86575
1389	0.69375	0.6954375	0.663125	0.6666875	0.697875	0.6988125	6.634	6.63525	6.51875	6.5973125	6.625625	6.867375
1390	0.694875	0.6965	0.663125	0.6666875	0.698375	0.6993125	6.63475	6.636	6.51875	6.5973125	6.626875	6.8693125
1391	0.69525	0.6973125	0.663125	0.6666875	0.69975	0.700375	6.6359375	6.636375	6.51875	6.5973125	6.627375	6.8695
1392	0.688625	0.6905	0.663125	0.6666875	0.6904375	0.6935625	6.6321875	6.6330625	6.51875	6.5973125	6.6214375	6.8669375
1393	0.6950625	0.697	0.6729375	0.6751875	0.6998125	0.709625	6.7064375	6.7076875	6.593625	6.6720625	6.6969375	6.94425
1394	0.6963125	0.6975625	0.6729375	0.6751875	0.7006875	0.7103125	6.7075	6.7085	6.593625	6.6720625	6.698125	6.9459375
1395	0.6968125	0.698875	0.6729375	0.6751875	0.701375	0.7106875	6.7083125	6.70925	6.593625	6.6720625	6.7020625	6.9463125
1396	0.694625	0.6958125	0.6729375	0.6751875	0.6994375	0.708875	6.70675	6.7073125	6.593625	6.6720625	6.7001875	6.94425
1397	0.696875	0.6975	0.6729375	0.6751875	0.7008125	0.7104375	6.7079375	6.7084375	6.593625	6.6720625	6.7009375	6.94525
1398	0.69775	0.6981875	0.6729375	0.6751875	0.701625	0.7116875	6.7086875	6.7099375	6.593625	6.6720625	6.702125	6.94675
1399	0.6981875	0.6990625	0.6729375	0.6751875	0.7026875	0.7135625	6.7094375	6.71	6.593625	6.6720625	6.6993125	6.9474375
1400	0.695625	0.697	0.6729375	0.6751875	0.699875	0.7095	6.7073125	6.7079375	6.593625	6.6720625	6.7005625	6.9450625
1401	0.6970625	0.6991875	0.6729375	0.6751875	0.7010625	0.711	6.7090625	6.709625	6.593625	6.6720625	6.7020625	6.9461875
1402	0.69775	0.7001875	0.6729375	0.6751875	0.7028125	0.7126875	6.7095625	6.7108125	6.593625	6.6720625	6.699625	6.94725
1403	0.6991875	0.699875	0.6729375	0.6751875	0.7025	0.7139375	6.7103125	6.71125	6.593625	6.6720625	6.703375	6.9481875
1404	0.696625	0.69875	0.6729375	0.6751875	0.7011875	0.70875	6.7085	6.709125	6.593625	6.6720625	6.7008125	6.9440625
1405	0.6983125	0.699375	0.6729375	0.6751875	0.70175	0.710125	6.7096875	6.710875	6.593625	6.6720625	6.7018125	6.9451875
1406	0.69925	0.7	0.6729375	0.6751875	0.7025	0.7120625	6.7104375	6.7113125	6.593625	6.6720625	6.70175	6.944375
1407	0.6999375	0.701625	0.6729375	0.6751875	0.7033125	0.71325	6.7115	6.712125	6.593625	6.6720625	6.7035	6.9471875
1408	0.69825	0.6995625	0.6729375	0.6751875	0.7004375	0.7021875	6.7078125	6.7089375	6.593625	6.6720625	6.698375	6.945125
1409	0.7069375	0.707875	0.678375	0.6805	0.71025	0.7120625	6.78225	6.7830625	6.6675625	6.747125	6.775	7.0216875
1410	0.708	0.7098125	0.678375	0.6805	0.71125	0.713375	6.7829375	6.7838125	6.6675625	6.747125	6.7758125	7.0231875
1411	0.7071875	0.7090625	0.678375	0.6805	0.7120625	0.713125	6.783875	6.784625	6.6675625	6.747125	6.776875	7.0236875
1412	0.7055	0.7076875	0.678375	0.6805	0.70975	0.7105	6.781875	6.78275	6.6675625	6.747125	6.7744375	7.0215625
1413	0.7065	0.710125	0.678375	0.6805	0.7114375	0.71225	6.783375	6.7839375	6.6675625	6.747125	6.774875	7.0228125
1414	0.70775	0.709875	0.678375	0.6805	0.7121875	0.7143125	6.7838125	6.78475	6.6675625	6.747125	6.7770625	7.0241875
1415	0.7078125	0.71	0.678375	0.6805	0.7124375	0.7155625	6.7848125	6.78575	6.6675625	6.747125	6.7766875	7.0249375
1416	0.7074375	0.709375	0.678375	0.6805	0.710625	0.7124375	6.78275	6.783625	6.6675625	6.747125	6.775875	7.0223125
1417	0.707625	0.70975	0.678375	0.6805	0.7126875	0.71275	6.7843125	6.785125	6.6675625	6.747125	6.776	7.0238125
1418	0.7085	0.709875	0.678375	0.6805	0.7129375	0.7146875	6.784625	6.785875	6.6675625	6.747125	6.77775	7.0255
1419	0.709	0.71075	0.678375	0.6805	0.7131875	0.7166875	6.7856875	6.786625	6.6675625	6.747125	6.778125	7.0263125
1420	0.707625	0.70975	0.678375	0.6805	0.711375	0.711125	6.7833125	6.784125	6.6675625	6.747125	6.7755	7.02175
1421	0.70825	0.71025	0.678375	0.6805	0.7123125	0.711875	6.7850625	6.7859375	6.6675625	6.747125	6.776375	7.0231875
1422	0.7090625	0.71075	0.678375	0.6805	0.713375	0.714	6.7855625	6.787	6.6675625	6.747125	6.7779375	7.0248125
1423	0.7100625	0.71175	0.678375	0.6805	0.71375	0.7154375	6.786625	6.7875625	6.6675625	6.747125	6.7783125	7.0249375
1424	0.7043125	0.705375	0.678375	0.6805	0.704375	0.7081875	6.7831875	6.784	6.6675625	6.747125	6.77225	7.02275
1425	0.7099375	0.7106875	0.68825	0.6905625	0.7153125	0.7233125	6.8580625	6.858125	6.7411875	6.8215	6.8494375	7.1
1426	0.7106875	0.712125	0.68825	0.6905625	0.7151875	0.725375	6.8586875	6.858625	6.7411875	6.8215	6.8515	7.100625
1427	0.71125	0.7131875	0.68825	0.6905625	0.7153125	0.726125	6.8595	6.85975	6.7411875	6.8215	6.8524375	7.1010625
1428	0.7094375	0.711	0.68825	0.6905625	0.7141875	0.7231875	6.8566875	6.8585	6.7411875	6.8215	6.84925	7.0995625
1429	0.7104375	0.712375	0.68825	0.6905625	0.7143125	0.7248125	6.8585	6.8600625	6.7411875	6.8215	6.851375	7.1003125
1430	0.711125	0.713375	0.68825	0.6905625	0.716625	0.725625	6.8599375	6.85975	6.7411875	6.8215	6.8525625	7.101375
1431	0.7121875	0.7133125	0.68825	0.6905625	0.7179375	0.7265625	6.859625	6.861625	6.7411875	6.8215	6.8534375	7.1020625
1432	0.7105625	0.712	0.68825	0.6905625	0.7145625	0.7241875	6.8585	6.85875	6.7411875	6.8215	6.8503125	7.1005625
1433	0.7115625	0.714	0.68825	0.6905625	0.7165625	0.72525	6.859	6.8605625	6.7411875	6.8215	6.8515625	7.1020625
1434	0.7126875	0.7138125	0.68825	0.6905625	0.7176875	0.727375	6.86075	6.861	6.7411875	6.8215	6.8520625	7.1038125
1435	0.7134375	0.7153125	0.68825	0.6905625	0.7171875	0.7280625	6.86125	6.8620625	6.7411875	6.8215	6.853375	7.103375
1436	0.7114375	0.7126875	0.68825	0.6905625	0.7146875	0.7234375	6.858375	6.8599375	6.7411875	6.8215	6.851	7.098875
1437	0.7130625	0.7146875	0.68825	0.6905625	0.7171875	0.724625	6.86025	6.8615	6.7411875	6.8215	6.851875	7.1004375
1438	0.7138125	0.7141875	0.68825	0.6905625	0.717875	0.7258125	6.8616875	6.8619375	6.7411875	6.8215	6.8538125	7.1015
1439	0.7148125	0.715625	0.68825	0.6905625	0.7185	0.7273125	6.8623125	6.8626875	6.7411875	6.8215	6.8538125	7.102625
1440	0.71225	0.714125	0.68825	0.6905625	0.71425	0.71675	6.858625	6.858875	6.7411875	6.8215	6.8485625	7.099625
1441	0.7215625	0.722125	0.693	0.695125	0.726375	0.7268125	6.9330625	6.93425	6.8166875	6.896375	6.9255625	7.1763125
1442	0.7211875	0.7245625	0.693	0.695125	0.725125	0.7278125	6.933875	6.935	6.8166875	6.896375	6.927	7.1775
1443	0.72125	0.7254375	0.693	0.695125	0.72725	0.7275	6.9345625	6.9354375	6.8166875	6.896375	6.926125	7.1785
1444	0.721375	0.7219375	0.693	0.695125	0.7241875	0.7256875	6.9326875	6.9335625	6.8166875	6.896375	6.9254375	7.176125
1445	0.7218125	0.724125	0.693	0.695125	0.7249375	0.728625	6.9345	6.9351875	6.8166875	6.896375	6.926625	7.1773125
1446	0.72175	0.725125	0.693	0.695125	0.7266875	0.7290625	6.9353125	6.935875	6.8166875	6.896375	6.927625	7.18
1447	0.7223125	0.7239375	0.693	0.695125	0.728875	0.72875	6.936	6.9365	6.8166875	6.896375	6.928375	7.179875
1448	0.72125	0.7246875	0.693	0.695125	0.724875	0.7268125	6.9335	6.934375	6.8166875	6.896375	6.92475	7.1788125
1449	0.722	0.7244375	0.693	0.695125	0.72625	0.7275625	6.935375	6.936	6.8166875	6.896375	6.9271875	7.17825
1450	0.723	0.723875	0.693	0.695125	0.72725	0.729625	6.9358125	6.9370625	6.8166875	6.896375	6.928375	7.1798125
1451	0.723125	0.725	0.693	0.695125	0.728125	0.731	6.9369375	6.93775	6.8166875	6.896375	6.929	7.180125
1452	0.72225	0.7235	0.693	0.695125	0.7263125	0.7255625	6.9345	6.935375	6.8166875	6.896375	6.9251875	7.1778125
1453	0.7225	0.7248125	0.693	0.695125	0.725875	0.7271875	6.936	6.937125	6.8166875	6.896375	6.9273125	7.17825
1454	0.723875	0.7254375	0.693	0.695125	0.72825	0.7281875	6.9366875	6.937875	6.8166875	6.896375	6.9284375	7.1789375
